"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"2622",10065464,"HY254441","05/05/2015 07:00:00 PM","024XX N SEMINARY AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1932,19,43,7,"06",1168550,1916563,2015,"02/10/2018 03:50:01 PM",41.926578759,-87.656072715,"(41.926578759, -87.656072715)"
"2623",10065465,"HY254370","05/09/2015 10:00:00 PM","015XX N MILWAUKEE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1424,14,1,24,"06",1162897,1910510,2015,"02/10/2018 03:50:01 PM",41.910089565,-87.677015087,"(41.910089565, -87.677015087)"
"2624",10065467,"HY254420","05/10/2015 01:30:00 AM","056XX W CORNELIA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1633,16,38,15,"08B",1138111,1922705,2015,"02/10/2018 03:50:01 PM",41.944038314,-87.767774454,"(41.944038314, -87.767774454)"
"2625",10065468,"HY254421","05/10/2015 07:30:00 AM","006XX N STATE ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER","false","false",1834,18,42,8,"11",1176247,1904872,2015,"02/10/2018 03:50:01 PM",41.894327846,-87.62814321,"(41.894327846, -87.62814321)"
"2626",10065469,"HY254365","05/08/2015 07:30:00 PM","077XX S TROY ST","0460","BATTERY","SIMPLE","RESIDENTIAL YARD (FRONT/BACK)","false","false",835,8,18,70,"08B",1156721,1853075,2015,"02/10/2018 03:50:01 PM",41.752608387,-87.701255753,"(41.752608387, -87.701255753)"
"2627",10065470,"HY254398","05/10/2015 02:00:00 AM","024XX S KEDZIE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true",1033,10,24,30,"26",1155413,1887593,2015,"02/10/2018 03:50:01 PM",41.847356854,-87.705124603,"(41.847356854, -87.705124603)"
"2628",10065472,"HY254444","05/09/2015 06:00:00 PM","066XX S ROCKWELL ST","0810","THEFT","OVER $500","STREET","true","false",831,8,15,66,"06",1160186,1860430,2015,"02/10/2018 03:50:01 PM",41.772721039,-87.688355776,"(41.772721039, -87.688355776)"
"2629",10065473,"HY254422","05/10/2015 10:30:00 AM","013XX W 83RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true",613,6,21,71,"08B",1168623,1849720,2015,"02/10/2018 03:50:01 PM",41.74315358,-87.657736262,"(41.74315358, -87.657736262)"
"2630",10065475,"HY254461","05/10/2015 11:25:00 AM","024XX W 71ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false",832,8,17,66,"18",1161436,1857512,2015,"02/10/2018 03:50:01 PM",41.764687815,-87.683854359,"(41.764687815, -87.683854359)"
"2631",10065476,"HY254464","05/10/2015 11:05:00 AM","071XX S VINCENNES AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","PARKING LOT/GARAGE(NON.RESID.)","true","false",731,7,6,69,"18",1176581,1857588,2015,"02/10/2018 03:50:01 PM",41.764569155,-87.628341654,"(41.764569155, -87.628341654)"
"2632",10065478,"HY254480","05/10/2015 10:50:00 AM","012XX N KILDARE AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false",2534,25,37,23,"18",1147480,1908063,2015,"02/10/2018 03:50:01 PM",41.903684493,-87.733714186,"(41.903684493, -87.733714186)"
"2633",10065479,"HY254376","05/07/2015 08:00:00 AM","006XX W PATTERSON AVE","0810","THEFT","OVER $500","APARTMENT","false","false",1925,19,46,6,"06",1171045,1924647,2015,"02/10/2018 03:50:01 PM",41.948707142,-87.646666855,"(41.948707142, -87.646666855)"
"2634",10065480,"HY254460","05/07/2015 06:00:00 PM","035XX N BELMONT HARBOR DR","1360","CRIMINAL TRESPASS","TO VEHICLE","BOAT/WATERCRAFT","false","false",1925,19,46,6,"26",1173384,1923822,2015,"02/10/2018 03:50:01 PM",41.946391574,-87.638093796,"(41.946391574, -87.638093796)"
"2635",10065481,"HY254477","05/10/2015 09:15:00 AM","073XX S EUCLID AVE","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",333,3,5,43,"06",1190310,1856783,2015,"02/10/2018 03:50:01 PM",41.762040373,-87.578047814,"(41.762040373, -87.578047814)"
"2636",10065482,"HY254454","05/09/2015 09:00:00 PM","045XX S WABASH AVE","0560","ASSAULT","SIMPLE","RESIDENCE PORCH/HALLWAY","false","false",215,2,3,38,"08A",1177472,1875091,2015,"02/10/2018 03:50:01 PM",41.812579042,-87.624547045,"(41.812579042, -87.624547045)"
"2637",10065483,"HY254390","05/10/2015 10:00:00 AM","043XX S LA SALLE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true",215,2,3,37,"08B",1176127,1876478,2015,"02/10/2018 03:50:01 PM",41.81641543,-87.629438806,"(41.81641543, -87.629438806)"
"2638",10065485,"HY254434","05/10/2015 10:40:00 AM","031XX N LARAMIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",2514,25,30,19,"08B",1141157,1920246,2015,"02/10/2018 03:50:01 PM",41.937234883,-87.756639382,"(41.937234883, -87.756639382)"
"2639",10065487,"HY254435","05/10/2015 09:58:00 AM","004XX E 134TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENTIAL YARD (FRONT/BACK)","false","false",533,5,9,54,"14",1181741,1816559,2015,"02/10/2018 03:50:01 PM",41.651862671,-87.610691038,"(41.651862671, -87.610691038)"
"2640",10065489,"HY254011","05/09/2015 10:10:00 PM","020XX N PULASKI RD","1310","CRIMINAL DAMAGE","TO PROPERTY","GAS STATION","false","false",2525,25,30,20,"14",1149389,1913084,2015,"02/10/2018 03:50:01 PM",41.917425774,-87.726571455,"(41.917425774, -87.726571455)"
"2641",10065490,"HY254309","05/10/2015 07:00:00 AM","018XX S RIDGEWAY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","false",1014,10,24,29,"08B",1151660,1890731,2015,"02/10/2018 03:50:01 PM",41.856042416,-87.718815813,"(41.856042416, -87.718815813)"
"2642",10065491,"HY254476","05/10/2015 11:00:00 AM","011XX N RIDGEWAY AVE","2027","NARCOTICS","POSS: CRACK","ALLEY","true","false",1112,11,27,23,"18",1151169,1907382,2015,"02/10/2018 03:50:01 PM",41.901744205,-87.720181407,"(41.901744205, -87.720181407)"
"2643",10065492,"HY254425","05/10/2015 10:10:00 AM","007XX S KEELER AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",1132,11,24,26,"14",1148497,1896584,2015,"02/10/2018 03:50:01 PM",41.87216529,-87.730274805,"(41.87216529, -87.730274805)"
"2644",10065493,"HY254413","05/10/2015 09:50:00 AM","095XX S AVALON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true",511,5,8,50,"08B",1186205,1842021,2015,"02/10/2018 03:50:01 PM",41.72162985,-87.593558035,"(41.72162985, -87.593558035)"
"2645",10065494,"HY253611","05/07/2015 05:45:00 PM","008XX W EVERGREEN AVE","0810","THEFT","OVER $500","STREET","false","false",1822,18,32,8,"06",1170175,1909048,2015,"02/10/2018 03:50:01 PM",41.905921825,-87.650321536,"(41.905921825, -87.650321536)"
"2646",10065495,"HY253574","05/07/2015 04:15:00 PM","030XX N CLARK ST","0890","THEFT","FROM BUILDING","TAVERN/LIQUOR STORE","false","false",1934,19,44,6,"06",1170688,1920297,2015,"02/10/2018 03:50:01 PM",41.936778413,-87.648106932,"(41.936778413, -87.648106932)"
"2647",10065496,"HY253731","05/06/2015 07:00:00 PM","020XX N Humboldt Blvd","0820","THEFT","$500 AND UNDER","STREET","false","false",1414,14,35,22,"06",1156033,1913759,2015,"02/10/2018 03:50:01 PM",41.919146445,-87.702142892,"(41.919146445, -87.702142892)"
"2648",10065497,"HY253559","05/08/2015 06:20:00 AM","008XX E 44TH ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","","false","false",221,2,4,39,"11",1182552,1876017,2015,"02/10/2018 03:50:01 PM",41.81500357,-87.605885021,"(41.81500357, -87.605885021)"
"2649",10065498,"HY253591","04/24/2015 07:00:00 PM","056XX N CUMBERLAND AVE","0810","THEFT","OVER $500","HOTEL/MOTEL","false","false",1614,16,41,10,"06",1119313,1936269,2015,"02/10/2018 03:50:01 PM",41.981579153,-87.836580014,"(41.981579153, -87.836580014)"
"2650",10065500,"HY253631","05/09/2015 12:00:00 AM","019XX N DAMEN AVE","0810","THEFT","OVER $500","APARTMENT","false","false",1434,14,32,22,"06",1162718,1913098,2015,"02/10/2018 03:50:01 PM",41.917194974,-87.677599973,"(41.917194974, -87.677599973)"
"2651",10065501,"HY254499","05/10/2015 12:00:00 PM","126XX S HALSTED ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false",523,5,34,53,"06",1173297,1821020,2015,"02/10/2018 03:50:01 PM",41.664294511,-87.641455374,"(41.664294511, -87.641455374)"
"2652",10065502,"HY253766","05/09/2015 12:00:00 PM","019XX W ARMITAGE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1434,14,32,22,"06",1163148,1913318,2015,"02/10/2018 03:50:01 PM",41.917789636,-87.676013957,"(41.917789636, -87.676013957)"
"2653",10065504,"HY254423","05/10/2015 09:30:00 AM","025XX W MADISON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",1222,12,2,28,"14",1159456,1899930,2015,"02/10/2018 03:50:01 PM",41.881128702,-87.689947408,"(41.881128702, -87.689947408)"
"2654",10065505,"HY254396","05/10/2015 09:45:00 AM","060XX N WESTERN AVE","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false",2413,24,40,2,"06",1159227,1939947,2015,"02/10/2018 03:50:01 PM",41.99094269,-87.689685077,"(41.99094269, -87.689685077)"
"2655",10065506,"HY254505","05/10/2015 04:00:00 AM","077XX S LOOMIS BLVD","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",612,6,17,71,"14",1168343,1853353,2015,"02/10/2018 03:50:01 PM",41.753129063,-87.65865782,"(41.753129063, -87.65865782)"
"2656",10065507,"HY254495","05/10/2015 11:15:00 AM","024XX W 59TH ST","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET","true","false",824,8,16,66,"26",1160950,1865471,2015,"02/10/2018 03:50:01 PM",41.786538483,-87.685415907,"(41.786538483, -87.685415907)"
"2657",10065508,"HY254350","05/09/2015 06:00:00 PM","089XX S DANTE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",413,4,8,48,"06",1187345,1846020,2015,"02/10/2018 03:50:01 PM",41.732576577,-87.589255859,"(41.732576577, -87.589255859)"
"2658",10065509,"HY254478","05/08/2015 06:30:00 AM","060XX S WASHTENAW AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",825,8,15,66,"14",1159412,1864439,2015,"02/10/2018 03:50:01 PM",41.783738198,-87.691083313,"(41.783738198, -87.691083313)"
"2659",10065510,"HY254452","05/10/2015 10:45:00 AM","061XX S ARCHER AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false",811,8,23,56,"06",1137711,1868195,2015,"02/10/2018 03:50:01 PM",41.794462581,-87.770558224,"(41.794462581, -87.770558224)"
"2660",10065511,"HY254489","05/10/2015 11:00:00 AM","085XX S MARQUETTE AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true",423,4,7,46,"08A",1195642,1848902,2015,"02/10/2018 03:50:01 PM",41.740284176,-87.558765811,"(41.740284176, -87.558765811)"
"2661",10065512,"HY254407","05/10/2015 08:00:00 AM","011XX S HAMILTON AVE","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","OTHER","false","false",1225,12,2,28,"08B",1162121,1895023,2015,"02/10/2018 03:50:01 PM",41.867608211,-87.680298775,"(41.867608211, -87.680298775)"
"2662",10065514,"HY254379","05/10/2015 08:45:00 AM","011XX W LAWRENCE AVE","0460","BATTERY","SIMPLE","CTA PLATFORM","false","false",1914,19,46,3,"08B",1167822,1932033,2015,"02/10/2018 03:50:01 PM",41.969044846,-87.658300072,"(41.969044846, -87.658300072)"
"2663",10065516,"HY254391","05/10/2015 09:00:00 AM","048XX N DAMEN AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",2032,20,47,4,"06",1162138,1932049,2015,"02/10/2018 03:50:01 PM",41.969209738,-87.679199562,"(41.969209738, -87.679199562)"
"2664",10065519,"HY254487","05/10/2015 10:55:00 AM","001XX N MICHIGAN AVE","0820","THEFT","$500 AND UNDER","PARK PROPERTY","true","false",114,1,42,32,"06",1177295,1900950,2015,"02/10/2018 03:50:01 PM",41.883541976,-87.624413274,"(41.883541976, -87.624413274)"
"2665",10065522,"HY254511","05/09/2015 10:00:00 PM","014XX N TALMAN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1423,14,26,24,"07",1158484,1909442,2015,"02/10/2018 03:50:01 PM",41.907250403,-87.693255976,"(41.907250403, -87.693255976)"
"2666",10065523,"HY254526","05/10/2015 02:00:00 AM","025XX E 78TH ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false",421,4,7,43,"06",1194343,1853737,2015,"02/10/2018 03:50:01 PM",41.753583795,-87.563366582,"(41.753583795, -87.563366582)"
"2667",10065524,"HY254494","05/10/2015 11:28:00 AM","061XX N TALMAN AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","APARTMENT","true","false",2413,24,50,2,"26",1157552,1940664,2015,"02/10/2018 03:50:01 PM",41.992944548,-87.695826517,"(41.992944548, -87.695826517)"
"2668",10065526,"HY254282","05/10/2015 05:44:00 AM","006XX E 79TH ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false",624,6,6,44,"05",1181745,1852762,2015,"02/10/2018 03:50:01 PM",41.751208402,-87.609563201,"(41.751208402, -87.609563201)"
"2669",10065529,"HY254283","05/10/2015 05:44:00 AM","006XX E 79TH ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false",624,6,6,44,"05",1181769,1852763,2015,"02/10/2018 03:50:01 PM",41.751210592,-87.609475223,"(41.751210592, -87.609475223)"
"2670",10065530,"HY254446","05/10/2015 11:05:00 AM","030XX E 81ST ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","true",422,4,7,46,"06",1197715,1851842,2015,"02/10/2018 03:50:01 PM",41.748300304,-87.551072828,"(41.748300304, -87.551072828)"
"2671",10065531,"HY254524","05/10/2015 01:00:00 AM","081XX S DORCHESTER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",411,4,8,45,"07",1186952,1851381,2015,"02/10/2018 03:50:01 PM",41.747297022,-87.590526054,"(41.747297022, -87.590526054)"
"2672",10065532,"HY254534","05/10/2015 12:25:00 PM","027XX W ARDMORE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true",2011,20,40,2,"26",1157183,1938411,2015,"02/10/2018 03:50:01 PM",41.986769748,-87.697245389,"(41.986769748, -87.697245389)"
"2673",10065533,"HY254520","05/01/2015 04:00:00 PM","044XX S SHIELDS AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","OTHER","false","false",925,9,3,37,"11",1174723,1875300,2015,"02/10/2018 03:50:01 PM",41.813214333,-87.634624099,"(41.813214333, -87.634624099)"
"2674",10065534,"HY254281","05/10/2015 05:44:00 AM","006XX E 79TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false",624,6,6,44,"05",1181733,1852762,2015,"02/10/2018 03:50:01 PM",41.751208679,-87.609607175,"(41.751208679, -87.609607175)"
"2675",10065535,"HY254314","05/10/2015 02:00:00 AM","004XX N CLARK ST","0890","THEFT","FROM BUILDING","STREET","false","false",1831,18,42,8,"06",1175464,1903149,2015,"02/10/2018 03:50:01 PM",41.889617465,-87.631070692,"(41.889617465, -87.631070692)"
"2676",10065536,"HY254280","05/10/2015 05:44:00 AM","006XX E 79TH ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false",624,6,6,44,"05",1181721,1852761,2015,"02/10/2018 03:50:01 PM",41.751206212,-87.609651179,"(41.751206212, -87.609651179)"
"2677",10065537,"HY254546","05/10/2015 12:30:00 PM","056XX W NORTH AVE","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET","true","false",2531,25,29,25,"26",1138232,1910065,2015,"02/10/2018 03:50:01 PM",41.90935058,-87.767636216,"(41.90935058, -87.767636216)"
"2678",10065538,"HY254521","05/10/2015 12:10:00 PM","034XX W LAKE ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","PARK PROPERTY","true","false",1123,11,28,27,"18",1153379,1901187,2015,"02/10/2018 03:50:01 PM",41.884700887,-87.712228481,"(41.884700887, -87.712228481)"
"2679",10065539,"HY254466","05/09/2015 02:00:00 AM","049XX W MONROE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","false",1533,15,28,25,"08B",1143667,1899212,2015,"02/10/2018 03:50:01 PM",41.879468598,-87.747942191,"(41.879468598, -87.747942191)"
"2680",10065540,"HY254355","05/10/2015 09:15:00 AM","054XX W FULTON ST","0460","BATTERY","SIMPLE","STREET","false","false",1523,15,28,25,"08B",1140192,1901488,2015,"02/10/2018 03:50:01 PM",41.885778565,-87.76064626,"(41.885778565, -87.76064626)"
"2681",10065542,"HY254552","05/10/2015 12:45:00 PM","007XX S ALBANY AVE","2092","NARCOTICS","SOLICIT NARCOTICS ON PUBLICWAY","STREET","true","false",1134,11,28,27,"26",1155819,1896425,2015,"02/10/2018 03:50:01 PM",41.87158467,-87.703396756,"(41.87158467, -87.703396756)"
"2682",10065543,"HY252008","05/08/2015 04:00:00 AM","020XX S CALIFORNIA AVE","031A","ROBBERY","ARMED: HANDGUN","STREET","false","false",1023,10,12,30,"03",1158013,1890060,2015,"02/10/2018 03:50:01 PM",41.854073984,-87.695515306,"(41.854073984, -87.695515306)"
"2683",10065544,"HY254500","05/10/2015 11:56:00 AM","046XX N KEYSTONE AVE","0530","ASSAULT","AGGRAVATED: OTHER DANG WEAPON","SIDEWALK","true","false",1722,17,39,14,"04A",1148570,1930234,2015,"02/10/2018 03:50:01 PM",41.964502673,-87.729136389,"(41.964502673, -87.729136389)"
"2684",10065545,"HY254538","05/10/2015 12:25:00 PM","030XX W POPE JOHN PAUL II DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",921,9,14,58,"08B",1156940,1875982,2015,"02/10/2018 03:50:01 PM",41.815464075,-87.699834724,"(41.815464075, -87.699834724)"
"2685",10065547,"HY254516","05/10/2015 11:15:00 AM","020XX W 52ND ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false",932,9,16,61,"05",1163610,1870007,2015,"02/10/2018 03:50:01 PM",41.798930421,-87.675535671,"(41.798930421, -87.675535671)"
"2686",10065548,"HY254562","05/10/2015 12:38:00 PM","024XX W 70TH ST","2027","NARCOTICS","POSS: CRACK","SIDEWALK","true","false",832,8,15,66,"18",1161148,1858167,2015,"02/10/2018 03:50:01 PM",41.766491193,-87.684891865,"(41.766491193, -87.684891865)"
"2687",10065549,"HY254401","05/07/2015 12:01:00 AM","011XX W MADISON ST","1120","DECEPTIVE PRACTICE","FORGERY","RESIDENCE PORCH/HALLWAY","false","false",1224,12,27,28,"10",1168474,1900179,2015,"02/10/2018 03:50:01 PM",41.881621685,-87.65682676,"(41.881621685, -87.65682676)"
"2688",10065550,"HY253311","05/09/2015 10:15:00 AM","088XX S DAUPHIN AVE","2850","PUBLIC PEACE VIOLATION","BOMB THREAT","APARTMENT","false","true",632,6,8,44,"26",1183891,1846349,2015,"02/10/2018 03:50:01 PM",41.733560632,-87.601899006,"(41.733560632, -87.601899006)"
"2689",10065551,"HY253340","05/08/2015 08:00:00 PM","008XX E 82ND ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false",631,6,8,44,"05",1183157,1850804,2015,"02/10/2018 03:50:01 PM",41.745802731,-87.604449755,"(41.745802731, -87.604449755)"
"2690",10065552,"HY253198","05/09/2015 09:44:00 AM","079XX S PRINCETON AVE","0320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK","false","false",623,6,17,44,"03",1175661,1852392,2015,"02/10/2018 03:50:01 PM",41.750331357,-87.631868969,"(41.750331357, -87.631868969)"
"2691",10065553,"HY254020","05/09/2015 09:00:00 PM","001XX S HALSTED ST","0820","THEFT","$500 AND UNDER","OTHER","false","false",1232,12,27,28,"06",1171069,1899672,2015,"02/10/2018 03:50:01 PM",41.880173915,-87.647312948,"(41.880173915, -87.647312948)"
"2692",10065555,"HY254551","05/10/2015 11:23:00 AM","056XX W FULLERTON AVE","0320","ROBBERY","STRONGARM - NO WEAPON","RESIDENCE-GARAGE","true","false",2515,25,37,19,"03",1138217,1915387,2015,"02/10/2018 03:50:01 PM",41.923955028,-87.767562344,"(41.923955028, -87.767562344)"
